h,h_label,r,t,t_label,tau_start,l_h_lat,l_h_lon,l_t_lat,l_t_lon,__file,tau_end,vi_context,source
Q6402025,Khoi Vinh,bornIn,Q1854,Thành phố Hồ Chí Minh,1971.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q6507370,Lê Nguyên Vỹ,bornIn,Q1858,Hà Nội,1933.0,,,21.0245,105.84117,historical_figures.csv,,,
Q5492714,Ưng Hoàng Phúc,bornIn,Q36592,An Giang,1981.0,,,10.5,105.16666666667,historical_figures.csv,,,
Q5951484,Huỳnh Phú Sổ,bornIn,Q36592,An Giang,1920.0,,,10.5,105.16666666667,historical_figures.csv,,,
Q5286113,Đỗ Mậu (Nam Việt Nam),bornIn,Q23533,Quảng Bình,1918.0,,,17.5,106.33333333333,historical_figures.csv,,,
Q6507366,Lê Ngọc Bình,bornIn,Q10825974,Thăng Long,1775.0,,,,,historical_figures.csv,,,
Q5874187,Hồ Văn Nhựt,bornIn,Q7395508,Sa Đéc,1905.0,,,10.2843923,105.7039677,historical_figures.csv,,,
Q5946129,Hương Thủy,bornIn,Q3711115,Long Hồ,1974.0,,,10.198333333333,105.98027777778,historical_figures.csv,,,
Q5215953,Đặng Văn Quang (tướng),bornIn,Q33418,Sóc Trăng,1929.0,,,9.6,105.97194444444,historical_figures.csv,,,
Q5215948,Đặng Thị Ngọc Hân,bornIn,Q1858,Hà Nội,1989.0,,,21.0245,105.84117,historical_figures.csv,,,
Q6507064,Lê Hoàng,bornIn,Q1858,Hà Nội,1956.0,,,21.0245,105.84117,historical_figures.csv,,,
Q5923113,Hoàng Vân,bornIn,Q1858,Hà Nội,1930.0,,,21.0245,105.84117,historical_figures.csv,,,
Q5262077,Nguyễn Phúc Cảnh,bornIn,Q10761424,Gia Định,1780.0,,,,,historical_figures.csv,,,
Q5315886,Dương Văn Đức,bornIn,Q1884726,Quận Thủ Đức,1927.0,,,10.864958990958,106.72414285413,historical_figures.csv,,,
Q5215946,Đặng Thị Hoàng Yến,bornIn,Q72818,Hải Phòng,1959.0,,,20.8,106.66666666667,historical_figures.csv,,,
Q5636445,Hà Okio,bornIn,Q1854,Thành phố Hồ Chí Minh,1981.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q5962861,Hà Huy Khoái,bornIn,Q3143381,Hương Sơn,1946.0,,,18.475,105.32916666667,historical_figures.csv,,,
Q5965439,Hồ Quỳnh Hương,bornIn,Q36077,Hạ Long,1980.0,,,20.951623,107.08521,historical_figures.csv,,,
Q6506727,Lê Chiêu Tông,bornIn,Q10825974,Thăng Long,1506.0,,,,,historical_figures.csv,,,
Q6506833,Lê Cung Hoàng,bornIn,Q10825974,Thăng Long,1507.0,,,,,historical_figures.csv,,,
Q5874412,Hoàng Khánh Ngọc,bornIn,Q36354,Hải Dương,1985.0,,,20.939855,106.330858,historical_figures.csv,,,
Q5292816,Don Hồ,bornIn,Q881,Việt Nam,1962.0,,,16.0,108.0,historical_figures.csv,,,
Q6480674,Lâm Ngươn Tánh,bornIn,Q2987563,Sa Đéc,1928.0,,,10.31052,105.73968,historical_figures.csv,,,
Q5923096,Hoàng Tích Chu,bornIn,Q10805802,"Phù Lưu, Từ Sơn",1897.0,,,,,historical_figures.csv,,,
Q5951476,Huỳnh Văn Cao,bornIn,Q36167,Huế,1927.0,,,16.456111111111,107.57638888889,historical_figures.csv,,,
Q5220395,Danny Graves,bornIn,Q1854,Thành phố Hồ Chí Minh,1973.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q5215949,Đặng Thu Thảo,bornIn,Q36658,Bạc Liêu,1991.0,,,9.3,105.5,historical_figures.csv,,,
Q5951412,Huy Du,bornIn,Q3711538,Tiên Du,1926.0,,,21.121944444444,106.04,historical_figures.csv,,,
Q6419291,Kiều Hưng,bornIn,Q1858,Hà Nội,1937.0,,,21.0245,105.84117,historical_figures.csv,,,
Q6106666,Ngô Thị Doãn Thanh,bornIn,Q1858,Hà Nội,1957.0,,,21.0245,105.84117,historical_figures.csv,,,
Q5286478,Doan Hoang,bornIn,Q19491,Nha Trang,1972.0,,,12.245,109.19166666667,historical_figures.csv,,,
Q6480719,Lâm Văn Phát,bornIn,Q216075,Cần Thơ,1920.0,,,10.1547298,105.5005357,historical_figures.csv,,,
Q5952336,Trần Huy Liệu,bornIn,Q7943272,Vụ Bản,1901.0,,,20.383,106.117,historical_figures.csv,,,
Q5285977,Đỗ Cao Trí,bornIn,Q19316,Biên Hòa,1929.0,,,10.950764,106.822136,historical_figures.csv,,,
Q5874441,Hoàng Tứ Duy,bornIn,Q881,Việt Nam,1971.0,,,16.0,108.0,historical_figures.csv,,,
Q5874396,Hoàng Hải,bornIn,Q1858,Hà Nội,1982.0,,,21.0245,105.84117,historical_figures.csv,,,
Q5681680,Siu Black,bornIn,Q180573,Việt Nam Cộng hòa,1967.0,,,10.776944444444,106.69527777778,historical_figures.csv,,,
Q5286482,Đoàn Kiến Quốc,bornIn,Q19491,Nha Trang,1979.0,,,12.245,109.19166666667,historical_figures.csv,,,
Q5308260,Gioan Baotixita Nguyễn Bá Tòng,bornIn,Q2503956,Gò Công,1868.0,,,10.372792,106.670774,historical_figures.csv,,,
Q5249928,Dee Luong,bornIn,Q65,Los Angeles,1968.0,,,34.05223,-118.24368,historical_figures.csv,,,
Q5221506,Đào Văn Phong,bornIn,Q881,Việt Nam,1985.0,,,16.0,108.0,historical_figures.csv,,,
Q6473677,Lại Văn Sâm,bornIn,Q36610,Phú Thọ,1957.0,,,21.333333333333,105.16666666667,historical_figures.csv,,,
Q5286031,Đỗ Hoàng Điềm,bornIn,Q881,Việt Nam,1963.0,,,16.0,108.0,historical_figures.csv,,,
Q5988033,Lương Bích Hữu,bornIn,Q1854,Thành phố Hồ Chí Minh,1984.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q5215939,Đặng Phương Nam,bornIn,Q33682,Nam Định,1976.0,,,20.42,106.16833333333,historical_figures.csv,,,
Q6311529,Jun Nguyen-Hatsushiba,bornIn,Q1490,Tokyo,1968.0,,,35.689444444444,139.69166666667,historical_figures.csv,,,
Q5295739,Đồng Huy Thái,bornIn,Q36512,Thanh Hóa,1985.0,,,20.0,105.5,historical_figures.csv,,,
Q10751963,Công Lý,bornIn,Q1858,Hà Nội,1973.0,,,21.0245,105.84117,historical_figures.csv,,,
Q10761668,Giàng Seo Phử,bornIn,Q36446,Lào Cai,1951.0,,,22.3,104.16666666667,historical_figures.csv,,,
Q10744222,Cao Lương Bằng,bornIn,Q7710352,Thanh Hóa,1945.0,,,17.9811,105.769,historical_figures.csv,,,
Q10761441,Giacôbê Nguyễn Ngọc Quang,bornIn,Q2202401,Bà Rịa,1909.0,,,10.4990423,107.167469,historical_figures.csv,,,
Q10757548,Dương Anh Điền,bornIn,Q6506676,Lê Chân (quận),1955.0,,,20.84977,106.680982,historical_figures.csv,,,
Q10768892,Hoàng Bình Quân,bornIn,Q10831920,Tự Tân,1959.0,,,20.423888888889,106.26305555556,historical_figures.csv,,,
Q10756624,Don Nguyễn,bornIn,Q1854,Thành phố Hồ Chí Minh,1982.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q10743053,Băng Sơn,bornIn,Q36729,Hải Dương,1932.0,,,20.916666666667,106.33333333333,historical_figures.csv,,,
Q10742803,Bùi Quang Thận,bornIn,Q800199,Thái Thụy,1948.0,,,20.56057,106.567409,historical_figures.csv,,,
Q10761912,Giản Chi,bornIn,Q10787406,Làng Cót,1904.0,,,,,historical_figures.csv,,,
Q10742112,Bà Tùng Long,bornIn,Q25282,Đà Nẵng,1915.0,,,16.069444444444,108.20972222222,historical_figures.csv,,,
Q10733948,Anh Quân (nhạc sĩ),bornIn,Q1858,Hà Nội,1971.0,,,21.0245,105.84117,historical_figures.csv,,,
Q10757154,Duy Quang,bornIn,Q36512,Thanh Hóa,1950.0,,,20.0,105.5,historical_figures.csv,,,
Q10757068,Dung Hà,bornIn,Q72818,Hải Phòng,1965.0,,,20.8,106.66666666667,historical_figures.csv,,,
Q10766743,Henriette Bùi Quang Chiêu,bornIn,Q1858,Hà Nội,1906.0,,,21.0245,105.84117,historical_figures.csv,,,
Q10749698,Đoan Trang,bornIn,Q33271,Đồng Nai,1978.0,,,11.110278,107.181111,historical_figures.csv,,,
Q10743253,Bảo Phúc,bornIn,Q36167,Huế,1958.0,,,16.456111111111,107.57638888889,historical_figures.csv,,,
Q10768859,Hoài Thanh,bornIn,Q7022320,Nghi Lộc,1909.0,,,18.833,105.583,historical_figures.csv,,,
Q10757611,Dương Thị Xuân Quý,bornIn,Q1858,Hà Nội,1941.0,,,21.0245,105.84117,historical_figures.csv,,,
Q10757497,Dũng Hà,bornIn,Q36681,Thái Bình,1929.0,,,20.5,106.33333333333,historical_figures.csv,,,
Q10767759,Hoa Tâm,bornIn,Q36235,Hưng Yên,1906.0,,,20.816666666667,106.05,historical_figures.csv,,,
Q10768841,Hoài Anh,bornIn,Q1858,Hà Nội,1980.0,,,21.0245,105.84117,historical_figures.csv,,,
Q10748027,Chu Thiên,bornIn,Q36907,Nam Định,1913.0,,,20.25,106.25,historical_figures.csv,,,
Q10751927,Cô Giang,bornIn,Q36736,Bắc Giang,1906.0,,,21.27356,106.192209,historical_figures.csv,,,
Q10751927,Cô Giang,bornIn,Q36736,Bắc Giang,1909.0,,,21.27356,106.192209,historical_figures.csv,,,
Q10768888,Hoàng Anh Tuấn,bornIn,Q33369,Khánh Hòa,1968.0,,,12.333333333333,109.0,historical_figures.csv,,,
Q10746114,Chi Bảo,bornIn,Q36874,Bà Rịa - Vũng Tàu,1973.0,,,10.583333333333,107.25,historical_figures.csv,,,
Q10757575,Dương Mạc Thăng,bornIn,Q36865,Cao Bằng,1946.0,,,22.75,106.08333333333,historical_figures.csv,,,
Q10742845,Bùi Tuấn Dũng,bornIn,Q36497,Thái Bình,1975.0,,,20.446111111111,106.34222222222,historical_figures.csv,,,
Q10742797,Bùi Quang Bền,bornIn,Q36576,Kiên Giang,1955.0,,,10.0,105.16666666667,historical_figures.csv,,,
Q10748727,Chế Linh,bornIn,Q36903,Ninh Thuận,1942.0,,,11.75,108.83333333333,historical_figures.csv,,,
Q10757540,Dư Quốc Đống,bornIn,Q36093,Rạch Giá,1932.0,,,10.0125,105.08083333333,historical_figures.csv,,,
Q10733962,Anh Vũ (nghệ sĩ),bornIn,Q1854,Thành phố Hồ Chí Minh,1972.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q10757613,Dương Thụy,bornIn,Q1854,Thành phố Hồ Chí Minh,1975.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q10756753,Doãn Nho,bornIn,Q1858,Hà Nội,1933.0,,,21.0245,105.84117,historical_figures.csv,,,
Q10742156,Bành Văn Trân,bornIn,Q1854,Thành phố Hồ Chí Minh,1933.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q10743128,Bạch Tuyết,bornIn,Q2414515,An Phú,1945.0,,,10.81456,105.092019,historical_figures.csv,,,
Q10742805,Bùi Quang Vinh,bornIn,Q1858,Hà Nội,1953.0,,,21.0245,105.84117,historical_figures.csv,,,
Q10742768,Bùi Gia Tường,bornIn,Q1858,Hà Nội,1937.0,,,21.0245,105.84117,historical_figures.csv,,,
Q10733970,Anh Đức,bornIn,Q36592,An Giang,1935.0,,,10.5,105.16666666667,historical_figures.csv,,,
Q10756034,Diệu Hương,bornIn,Q36167,Huế,1955.0,,,16.456111111111,107.57638888889,historical_figures.csv,,,
Q10744296,Cao Xuân Hạo,bornIn,Q1858,Hà Nội,1930.0,,,21.0245,105.84117,historical_figures.csv,,,
Q10742852,Bùi Văn Cường,bornIn,Q10825974,Thăng Long,1965.0,,,,,historical_figures.csv,,,
Q10742794,Bùi Ngọc Tấn,bornIn,Q72818,Hải Phòng,1934.0,,,20.8,106.66666666667,historical_figures.csv,,,
Q10744277,Cao Tiến Thụ,bornIn,Q72818,Hải Phòng,1945.0,,,20.8,106.66666666667,historical_figures.csv,,,
Q10742761,Bùi Danh Lưu,bornIn,Q5221511,Đào Xá,1935.0,,,,,historical_figures.csv,,,
Q10757644,Dương Đức Hiền,bornIn,Q1134500,Gia Lâm,1916.0,,,21.029166666667,105.975,historical_figures.csv,,,
Q10742752,Bùi Bích Phương,bornIn,Q1858,Hà Nội,1971.0,,,21.0245,105.84117,historical_figures.csv,,,
Q10742670,Bích Ngân,bornIn,Q33354,Cà Mau,1960.0,,,9.0833333333333,105.08333333333,historical_figures.csv,,,
Q10744253,Cao Sĩ Kiêm,bornIn,Q36681,Thái Bình,1941.0,,,20.5,106.33333333333,historical_figures.csv,,,
Q10757629,Dương Văn Dương,bornIn,Q33366,Bến Tre,1900.0,,,10.166666666667,106.5,historical_figures.csv,,,
Q10757625,Dương Tử Giang,bornIn,Q3710927,Giồng Trôm,1918.0,,,10.158333333333,106.47083333333,historical_figures.csv,,,
Q10757582,Dương Ngọc Thái,bornIn,Q1854,Thành phố Hồ Chí Minh,1979.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q10742806,Bùi Quốc Huy,bornIn,Q2987563,Sa Đéc,1945.0,,,10.31052,105.73968,historical_figures.csv,,,
Q10743098,Bạch Diệp,bornIn,Q1858,Hà Nội,1929.0,,,21.0245,105.84117,historical_figures.csv,,,
Q10757633,Dương Văn Trang,bornIn,Q10842387,Đức Lợi,1961.0,,,15.077777777778,108.89833333333,historical_figures.csv,,,
Q10748229,Châu Loan,bornIn,Q7932536,Vĩnh Linh,1926.0,,,17.083,107.0,historical_figures.csv,,,
Q10742863,Bùi Văn Thành,bornIn,Q10779561,Khánh An,1958.0,,,20.210833333333,106.01916666667,historical_figures.csv,,,
Q10768893,Hoàng Bích Sơn,bornIn,Q33356,Quảng Nam,1924.0,,,15.55,108.05,historical_figures.csv,,,
Q10748018,Chu Ngọc Anh,bornIn,Q881,Việt Nam,1988.0,,,16.0,108.0,historical_figures.csv,,,
Q10748018,Chu Ngọc Anh,bornIn,Q881,Việt Nam,1989.0,,,16.0,108.0,historical_figures.csv,,,
Q10742818,Bùi Thiện Ngộ,bornIn,Q1854,Thành phố Hồ Chí Minh,1929.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q10742844,Bùi Tuyết Minh,bornIn,Q800154,Hà Tiên,1962.0,,,10.38333333,104.48333333,historical_figures.csv,,,
Q10748309,Chí Thiện,bornIn,Q1854,Thành phố Hồ Chí Minh,1988.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q10744261,Cao Thái Sơn,bornIn,Q1858,Hà Nội,1985.0,,,21.0245,105.84117,historical_figures.csv,,,
Q10758365,Elvis Phương,bornIn,Q524553,Thủ Dầu Một,1945.0,,,11.004166666667,106.65833333333,historical_figures.csv,,,
Q10752242,Cả Tam,bornIn,Q36729,Hải Dương,1888.0,,,20.916666666667,106.33333333333,historical_figures.csv,,,
Q10743425,Bằng Việt,bornIn,Q36167,Huế,1941.0,,,16.456111111111,107.57638888889,historical_figures.csv,,,
Q10743726,Bửu Đình,bornIn,Q36167,Huế,1898.0,,,16.456111111111,107.57638888889,historical_figures.csv,,,
Q10743430,Bế Xuân Trường,bornIn,Q36865,Cao Bằng,1957.0,,,22.75,106.08333333333,historical_figures.csv,,,
Q10757600,Dương Thanh Bình,bornIn,Q10772018,Hồ Thị Kỷ,1961.0,,,,,historical_figures.csv,,,
Q10757616,Dương Trung Quốc,bornIn,Q1858,Hà Nội,1947.0,,,21.0245,105.84117,historical_figures.csv,,,
Q10748267,Châu Thị Thu Nga,bornIn,Q10805924,Đông Ba,1965.0,,,16.4725,107.5838889,historical_figures.csv,,,
Q10742769,Bùi Giáng,bornIn,Q2090854,Duy Xuyên,1926.0,,,15.841041,108.283391,historical_figures.csv,,,
Q10742856,Bùi Văn Ga,bornIn,Q36693,Bình Định,1957.0,,,14.166666666667,109.0,historical_figures.csv,,,
Q10748315,Chí Tài,bornIn,Q1854,Thành phố Hồ Chí Minh,1958.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q10757601,Dương Thanh Hào,bornIn,Q36693,Bình Định,1991.0,,,14.166666666667,109.0,historical_figures.csv,,,
Q10757702,Dịu Hương,bornIn,Q36413,Hà Nam,1919.0,,,20.533333333333,105.96666666667,historical_figures.csv,,,
Q10744338,Cao Đức Phát,bornIn,Q33682,Nam Định,1956.0,,,20.42,106.16833333333,historical_figures.csv,,,
Q10743255,Bảo Quốc,bornIn,Q36608,Tây Ninh,1949.0,,,11.333333333333,106.16666666667,historical_figures.csv,,,
Q10744238,Cao Ngọc Anh,bornIn,Q36587,Nghệ An,1878.0,,,19.333333333333,104.83333333333,historical_figures.csv,,,
Q10768870,Giuse Lê Đức Triệu,bornIn,Q36907,Nam Định,1922.0,,,20.25,106.25,historical_figures.csv,,,
Q10761727,Giáp Văn Cương,bornIn,Q36367,Bắc Giang,1921.0,,,21.333333333333,106.43333333333,historical_figures.csv,,,
Q10742866,Bùi Văn Tỉnh,bornIn,Q10841776,Địch Giáo,1958.0,,,20.60666667,105.2041667,historical_figures.csv,,,
Q10743414,Bằng Giang,bornIn,Q36865,Cao Bằng,1915.0,,,22.75,106.08333333333,historical_figures.csv,,,
Q10761477,Giao Linh (ca sĩ),bornIn,Q1854,Thành phố Hồ Chí Minh,1949.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q10742775,Bùi Huy Phồn,bornIn,Q36367,Bắc Giang,1911.0,,,21.333333333333,106.43333333333,historical_figures.csv,,,
Q10736948,Ba Vân,bornIn,Q3710671,Ba Tri,1908.0,,,10.05,106.60555555556,historical_figures.csv,,,
Q10742872,Bùi Ðình Hạc,bornIn,Q36610,Phú Thọ,1934.0,,,21.333333333333,105.16666666667,historical_figures.csv,,,
Q10742772,Bùi Hoàng Danh,bornIn,Q10796766,Mỹ Long,1955.0,,,10.35833333,106.1733333,historical_figures.csv,,,
Q10779922,Kim Long (nhạc sĩ),bornIn,Q36907,Nam Định,1941.0,,,20.25,106.25,historical_figures.csv,,,
Q10768896,Hoàng Châu (ca sĩ),bornIn,Q33366,Bến Tre,1971.0,,,10.166666666667,106.5,historical_figures.csv,,,
Q10779665,Khánh Trắng,bornIn,Q1858,Hà Nội,1956.0,,,21.0245,105.84117,historical_figures.csv,,,
Q10768989,Hoàng Như Mai,bornIn,Q36367,Bắc Giang,1919.0,,,21.333333333333,106.43333333333,historical_figures.csv,,,
Q10771988,Hồ Quang Hiếu,bornIn,Q33469,Buôn Ma Thuột,1983.0,,,12.666666666667,108.05,historical_figures.csv,,,
Q10768992,Hoàng Oanh,bornIn,Q33425,Mỹ Tho,1946.0,,,10.36,106.36,historical_figures.csv,,,
Q10768977,Hoàng Ngân,bornIn,Q6961159,Nam Trực,1921.0,,,20.3365,106.2167,historical_figures.csv,,,
Q10772428,Hữu Loan,bornIn,Q7021817,Nga Sơn,1916.0,,,19.983333333333,105.96666666667,historical_figures.csv,,,
Q10771955,Hồ Dzếnh,bornIn,Q15175,Quảng Đông,1916.0,,,23.4,113.5,historical_figures.csv,,,
Q10770644,Hà Văn Thùy,bornIn,Q36681,Thái Bình,1944.0,,,20.5,106.33333333333,historical_figures.csv,,,
Q10769915,Huỳnh Phúc Điền,bornIn,Q7333405,Vĩnh Long,1970.0,,,10.166666666667,106.0,historical_figures.csv,,,
Q10770603,Hà Thị Quế,bornIn,Q7023368,Nho Quan,1921.0,,,20.333,105.75,historical_figures.csv,,,
Q10770640,Hà Văn Lâu,bornIn,Q36167,Huế,1918.0,,,16.456111111111,107.57638888889,historical_figures.csv,,,
Q10780366,Kiều Oanh,bornIn,Q2414515,An Phú,1980.0,,,10.81456,105.092019,historical_figures.csv,,,
Q10769140,Hoàng Đan,bornIn,Q10798657,Nghi Thuận,1928.0,,,18.82027778,105.6327778,historical_figures.csv,,,
Q10769892,Huỳnh Hồng Sơn,bornIn,Q1854,Thành phố Hồ Chí Minh,1969.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q10769951,Huỳnh Văn Be,bornIn,Q10752539,Cẩm Sơn,1949.0,,,10.01166667,106.3627778,historical_figures.csv,,,
Q10769886,Huỳnh Anh (nhạc sĩ),bornIn,Q216075,Cần Thơ,1932.0,,,10.1547298,105.5005357,historical_figures.csv,,,
Q10770528,Hà Học Trạc,bornIn,Q10842453,Đức Vĩnh,1930.0,,,18.57166667,105.6580556,historical_figures.csv,,,
Q10768962,Hoàng Minh Giám,bornIn,Q864791,Từ Liêm,1904.0,,,21.0394,105.768,historical_figures.csv,,,
Q10769919,Huỳnh Sanh Thông,bornIn,Q5875294,Hóc Môn,1926.0,,,10.88359,106.58799,historical_figures.csv,,,
Q10772237,Hồng Đăng,bornIn,Q8052197,Yên Thành,1936.0,,,19.0,105.417,historical_figures.csv,,,
Q10770525,Hà Hùng Cường,bornIn,Q881,Việt Nam,1953.0,,,16.0,108.0,historical_figures.csv,,,
Q10769024,Hoàng Thùy,bornIn,Q36175,Thanh Hóa,1992.0,,,19.8075,105.77638888889,historical_figures.csv,,,
Q10771960,Hồ Giáo,bornIn,Q7560605,Sơn Tịnh,1930.0,,,15.155555555556,108.75388888889,historical_figures.csv,,,
Q10772124,Hồng Hà (nhà báo),bornIn,Q33682,Nam Định,1928.0,,,20.42,106.16833333333,historical_figures.csv,,,
Q10769900,Huỳnh Minh Chắc,bornIn,Q10736941,Ba Trinh,1955.0,,,9.8272222222222,105.88194444444,historical_figures.csv,,,
Q10768903,Hoàng Danh Ngọc,bornIn,Q36681,Thái Bình,1990.0,,,20.5,106.33333333333,historical_figures.csv,,,
Q10769120,Hoàng Xuân Sính,bornIn,Q864791,Từ Liêm,1933.0,,,21.0394,105.768,historical_figures.csv,,,
Q10768939,Hoàng Hữu Phước,bornIn,Q1854,Thành phố Hồ Chí Minh,1957.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q10770637,Hà Văn Chúc,bornIn,Q10771657,Hải Lựu,1938.0,,,21.473055555556,105.3525,historical_figures.csv,,,
Q10769061,Hoàng Tuấn Anh,bornIn,Q6755207,Ngũ Hành Sơn,1952.0,,,16.0,108.26,historical_figures.csv,,,
Q10768990,Hoàng Nhật Mai,bornIn,Q72818,Hải Phòng,1982.0,,,20.8,106.66666666667,historical_figures.csv,,,
Q10779942,Kim Ngọc,bornIn,Q8052186,Yên Lạc,1917.0,,,21.235331,105.574799,historical_figures.csv,,,
Q10769872,Nguyễn Phúc Tĩnh Hòa,bornIn,Q36167,Huế,1829.0,,,16.456111111111,107.57638888889,historical_figures.csv,,,
Q10769074,Hoàng Việt,bornIn,Q2405555,Chợ Lớn,1928.0,,,10.7514918,106.6604732,historical_figures.csv,,,
Q10769939,Huỳnh Thị Kiều Thu,bornIn,Q5311205,Đức Phổ (thị xã),1951.0,,,14.811111111111,108.95611111111,historical_figures.csv,,,
Q10781878,Ksor Phước,bornIn,Q5980259,Ia Trok,1954.0,,,13.445277777778,108.44555555556,historical_figures.csv,,,
Q10771978,Hồ Nghĩa Dũng,bornIn,Q10824826,Vịnh Đà Nẵng,1950.0,,,16.13109,108.17705,historical_figures.csv,,,
Q10769959,Huỳnh Văn Tiểng,bornIn,Q1151196,Củ Chi,1920.0,,,10.97333,106.49325,historical_figures.csv,,,
Q10769929,Huỳnh Thành Lập,bornIn,Q33366,Bến Tre,1956.0,,,10.166666666667,106.5,historical_figures.csv,,,
Q10769820,Huy Tuấn,bornIn,Q33396,Quảng Ninh,1970.0,,,21.25,107.33333333333,historical_figures.csv,,,
Q10780056,Kinh Quốc,bornIn,Q1854,Thành phố Hồ Chí Minh,1974.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q10770579,Hà Sơn Nhin,bornIn,Q10823320,Sơn Lang,1954.0,,,14.358657106063,108.57163011587,historical_figures.csv,,,
Q10769066,Hoàng Tích Chỉ,bornIn,Q10830531,Tân Hồng,1932.0,,,21.11055556,105.9716667,historical_figures.csv,,,
Q10770580,Hà Sỹ Đồng,bornIn,Q36579,Quảng Trị,1964.0,,,16.75,107.0,historical_figures.csv,,,
Q10772435,Hữu Mai,bornIn,Q36512,Thanh Hóa,1926.0,,,20.0,105.5,historical_figures.csv,,,
Q10769087,Hoàng Văn Kiểu,bornIn,Q7913476,Văn Lãng,1921.0,,,22.054722222222,106.61333333333,historical_figures.csv,,,
Q10780005,Kim Tử Long,bornIn,Q1854,Thành phố Hồ Chí Minh,1966.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q10772234,Hồng Ánh,bornIn,Q36615,Trà Vinh,1977.0,,,9.8333333333333,106.25,historical_figures.csv,,,
Q10769007,Hoàng Quốc Việt,bornIn,Q33408,Bắc Ninh,1905.0,,,21.1,106.1,historical_figures.csv,,,
Q10772073,Hồ Đắc Di,bornIn,Q33351,Hà Tĩnh,1900.0,,,18.333333333333,105.9,historical_figures.csv,,,
Q10769967,Huỳnh Đông,bornIn,Q1854,Thành phố Hồ Chí Minh,1983.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q10770557,Hà Ngọc Chiến,bornIn,Q10744202,Cao Chương,1957.0,,,22.79305556,106.3291667,historical_figures.csv,,,
Q10769932,Huỳnh Thị Bảo Hòa,bornIn,Q25282,Đà Nẵng,1896.0,,,16.069444444444,108.20972222222,historical_figures.csv,,,
Q10772080,Hồ Đức Việt,bornIn,Q10811128,Quỳnh Đôi,1947.0,,,19.154722222222,105.67194444444,historical_figures.csv,,,
Q10779609,Khánh Linh,bornIn,Q1858,Hà Nội,1983.0,,,21.0245,105.84117,historical_figures.csv,,,
Q10779634,Khánh Phương,bornIn,Q1854,Thành phố Hồ Chí Minh,1981.0,,,10.775555555556,106.70194444444,historical_figures.csv,,,
Q10768951,Hoàng Kiện,bornIn,Q5286108,Đô Lương,1921.0,,,18.89259,105.34027,historical_figures.csv,,,
Q10772039,Hồ Tấn Quyền,bornIn,Q36399,Huế,1927.0,,,16.463888888889,107.58666666667,historical_figures.csv,,,
