h,h_label,r,t,t_label,tau_start,l_h_lat,l_h_lon,l_t_lat,l_t_lon,__file,tau_end,vi_context,source,h_in_vn,t_in_vn
Q133854001,Hoàng Sơn,bornIn,Q36866,Bình Dương,1966.0,11.166666666667,106.66666666667,11.166666666667,106.66666666667,historical_figures.csv,,,,True,True
Q133282628,Đăng Thuật,bornIn,Q33996,Hà Tĩnh,1979.0,18.343055555556,105.90583333333,18.343055555556,105.90583333333,historical_figures.csv,,,,True,True
Q133540637,Vũ Ngọc Hải,bornIn,Q33682,Nam Định,1940.0,20.42,106.16833333333,20.42,106.16833333333,historical_figures.csv,,,,True,True
Q134124114,Hồng Lựu,bornIn,Q36587,Nghệ An,1967.0,19.333333333333,104.83333333333,19.333333333333,104.83333333333,historical_figures.csv,,,,True,True
Q134124114,Hồng Lựu,bornIn,Q10824733,Thanh Chương,1967.0,18.75,105.167,18.75,105.167,historical_figures.csv,,,,True,True
Q138007344,Ánh Sáng Aza,bornIn,Q1854,Thành phố Hồ Chí Minh,2006.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q136868327,Lê Thanh Tâm,bornIn,Q1854,Thành phố Hồ Chí Minh,1980.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q136416366,Trần Việt,bornIn,Q10801054,Nhơn Phúc,1946.0,13.9,109.0188889,13.9,109.0188889,historical_figures.csv,,,,True,True
Q136346872,Nguyễn Trọng Phú,bornIn,Q36676,Đồng Tháp,1999.0,10.455015,105.633957,10.455015,105.633957,historical_figures.csv,,,,True,True
Q135875425,Lê Văn Kiệt,bornIn,Q10801208,Nhựt Chánh,1911.0,10.609444444444,106.465,10.609444444444,106.465,historical_figures.csv,,,,True,True
Q137030297,Kriss Ngô,bornIn,Q1854,Thành phố Hồ Chí Minh,1999.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q137832696,Lê Quang Chánh,bornIn,Q26573,Long An,1924.0,10.666666666667,106.16666666667,10.666666666667,106.16666666667,historical_figures.csv,,,,True,True
Q136682105,Nguyễn Đức Phú Thọ,bornIn,Q25282,Đà Nẵng,1989.0,16.069444444444,108.20972222222,16.069444444444,108.20972222222,historical_figures.csv,,,,True,True
Q136673236,Lê Hợi,bornIn,Q36610,Phú Thọ,1947.0,21.333333333333,105.16666666667,21.333333333333,105.16666666667,historical_figures.csv,,,,True,True
Q136868223,Bá Anh,bornIn,Q1858,Hà Nội,1971.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q136673270,Ngô Điền,bornIn,Q185682,Liên bang Đông Dương,1921.0,21.033333333333,105.85,21.033333333333,105.85,historical_figures.csv,,,,True,True
Q137750886,Quản Trọng Nghĩa,bornIn,Q2662189,Phú Thọ,1997.0,21.4002051,105.2225229,21.4002051,105.2225229,historical_figures.csv,,,,True,True
Q137919593,Võ Anh Tuấn,bornIn,Q185682,Liên bang Đông Dương,1927.0,21.033333333333,105.85,21.033333333333,105.85,historical_figures.csv,,,,True,True
Q136945840,52Hz,bornIn,Q72818,Hải Phòng,1999.0,20.8,106.66666666667,20.8,106.66666666667,historical_figures.csv,,,,True,True
Q136461325,Vương Duy Biên,bornIn,Q1858,Hà Nội,1958.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q137669833,Lamoon,bornIn,Q36693,Bình Định,2003.0,14.166666666667,109.0,14.166666666667,109.0,historical_figures.csv,,,,True,True
Q137919593,Võ Anh Tuấn,bornIn,Q3028839,Chợ Lớn,1927.0,,,,,historical_figures.csv,,,,True,True
Q137187349,Bùi Trường Linh,bornIn,Q1858,Hà Nội,1999.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q136339545,Nguyễn Hùng,bornIn,Q36662,Gia Lai,1999.0,13.75,108.25,13.75,108.25,historical_figures.csv,,,,True,True
Q136480130,Việt Anh Niran,bornIn,Q36658,Bạc Liêu,2003.0,9.3,105.5,9.3,105.5,historical_figures.csv,,,,True,True
Q137785855,Mỹ Mỹ,bornIn,Q26575,Thái Nguyên,1996.0,21.666666666667,105.83333333333,21.666666666667,105.83333333333,historical_figures.csv,,,,True,True
Q136100676,Nguyễn Đức Tài,bornIn,Q1854,Thành phố Hồ Chí Minh,1969.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q136945555,Phạm Tiến Sản,bornIn,Q36736,Bắc Giang,1991.0,21.273055555556,106.19472222222,21.273055555556,106.19472222222,historical_figures.csv,,,,True,True
Q137101695,Nguyễn Tâm Chiến,bornIn,Q36587,Nghệ An,1948.0,19.333333333333,104.83333333333,19.333333333333,104.83333333333,historical_figures.csv,,,,True,True
Q136831462,Du Thiên,bornIn,Q36354,Hải Dương,1985.0,20.939855,106.330858,20.939855,106.330858,historical_figures.csv,,,,True,True
Q136228647,Hauxenz,bornIn,Q36093,Rạch Giá,2006.0,10.0125,105.08083333333,10.0125,105.08083333333,historical_figures.csv,,,,True,True
Q136670679,Trần Thị Ngụ Ngôn,bornIn,Q33271,Đồng Nai,1979.0,11.110278,107.181111,11.110278,107.181111,historical_figures.csv,,,,True,True
Q136750673,Đỗ Minh Hùng,bornIn,Q1858,Hà Nội,1967.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q137643438,Trần Viết Tiến,bornIn,Q10823832,Tam Sơn,1968.0,21.1525,105.97,21.1525,105.97,historical_figures.csv,,,,True,True
Q135880354,Khải Đăng,bornIn,Q33369,Khánh Hòa,1997.0,12.333333333333,109.0,12.333333333333,109.0,historical_figures.csv,,,,True,True
Q137730833,Trần Xuân Độ,bornIn,Q185682,Liên bang Đông Dương,1894.0,21.033333333333,105.85,21.033333333333,105.85,historical_figures.csv,,,,True,True
Q136850205,Tạ Minh Châu,bornIn,Q36082,Việt Trì,1949.0,21.313558333333,105.39465277778,21.313558333333,105.39465277778,historical_figures.csv,,,,True,True
Q137832772,Đỗ Lệnh Hùng Tú,bornIn,Q1858,Hà Nội,1957.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q137589345,Trid Minh,bornIn,Q1858,Hà Nội,1997.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q136484414,Trần Ngọc Vàng,bornIn,Q36903,Ninh Thuận,1998.0,11.75,108.83333333333,11.75,108.83333333333,historical_figures.csv,,,,True,True
Q137822005,Trần Ngọc Oành,bornIn,Q7333405,Vĩnh Long,1926.0,10.166666666667,106.0,10.166666666667,106.0,historical_figures.csv,,,,True,True
Q137832584,Hoàng Văn Lợi,bornIn,Q185682,Liên bang Đông Dương,1911.0,21.033333333333,105.85,21.033333333333,105.85,historical_figures.csv,,,,True,True
Q137659843,Nguyễn Thanh Đồng,bornIn,Q1077294,Hà Tây,1920.0,20.833333333333,105.66666666667,20.833333333333,105.66666666667,historical_figures.csv,,,,True,True
Q135792442,La Kim Phụng,bornIn,Q1854,Thành phố Hồ Chí Minh,1970.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q136434361,Phan Hiền,bornIn,Q185682,Liên bang Đông Dương,1922.0,21.033333333333,105.85,21.033333333333,105.85,historical_figures.csv,,,,True,True
Q136532149,Hương Xuân,bornIn,Q180573,Việt Nam Cộng hòa,1956.0,10.776944444444,106.69527777778,10.776944444444,106.69527777778,historical_figures.csv,,,,True,True
Q136439020,Trần Thị Bích Ngọc,bornIn,Q1858,Hà Nội,1977.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q137299776,Nguyễn Tiến Triển,bornIn,Q1858,Hà Nội,2023.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q137101630,Thái Thùy Linh,bornIn,Q135333187,Từ Liêm (phường),1980.0,,,,,historical_figures.csv,,,,True,True
Q136214953,Lê Quang,bornIn,Q105076326,Sài Gòn,1968.0,10.775522,106.702093,10.775522,106.702093,historical_figures.csv,,,,True,True
Q137804819,Kiên Ứng,bornIn,Q1858,Hà Nội,1992.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q136645586,Lê Duy Mật,bornIn,Q10810467,"Quảng Thanh, Thủy Nguyên",1927.0,20.964444444444,106.61305555556,20.964444444444,106.61305555556,historical_figures.csv,,,,True,True
Q136705501,Quang Đại,bornIn,Q180573,Việt Nam Cộng hòa,1959.0,10.776944444444,106.69527777778,10.776944444444,106.69527777778,historical_figures.csv,,,,True,True
Q136878247,Marzuz,bornIn,Q1858,Hà Nội,2000.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q136804881,Nguyễn Thanh Bình,bornIn,Q33396,Quảng Ninh,1989.0,21.25,107.33333333333,21.25,107.33333333333,historical_figures.csv,,,,True,True
Q136398924,Hoàng Lương,bornIn,Q36900,Ninh Bình,1926.0,20.25,105.83333333333,20.25,105.83333333333,historical_figures.csv,,,,True,True
Q136657678,Phan Thành Đạt,bornIn,Q36592,An Giang,2006.0,10.5,105.16666666667,10.5,105.16666666667,historical_figures.csv,,,,True,True
Q137686115,Nguyễn Khắc Huỳnh,bornIn,Q36579,Quảng Trị,1928.0,16.75,107.0,16.75,107.0,historical_figures.csv,,,,True,True
Q137211200,Drum7,bornIn,Q33351,Hà Tĩnh,1992.0,18.333333333333,105.9,18.333333333333,105.9,historical_figures.csv,,,,True,True
Q136682144,Nguyễn Thanh Quang,bornIn,Q2232482,Châu Phú,1964.0,10.570833333333,105.17083333333,10.570833333333,105.17083333333,historical_figures.csv,,,,True,True
Q135822320,Nguyễn Văn Hải,bornIn,Q72818,Hải Phòng,1952.0,20.8,106.66666666667,20.8,106.66666666667,historical_figures.csv,,,,True,True
Q135921433,Trương Thị Diệu Ngọc,bornIn,Q86013195,Đà Nẵng,1990.0,,,,,historical_figures.csv,,,,True,True
Q136850205,Tạ Minh Châu,bornIn,Q36610,Phú Thọ,1949.0,21.333333333333,105.16666666667,21.333333333333,105.16666666667,historical_figures.csv,,,,True,True
Q136119428,Khánh My,bornIn,Q36576,Kiên Giang,1991.0,10.0,105.16666666667,10.0,105.16666666667,historical_figures.csv,,,,True,True
Q135846357,Thu Quế,bornIn,Q1858,Hà Nội,1969.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q136532149,Hương Xuân,bornIn,Q1854,Thành phố Hồ Chí Minh,1956.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q136500387,Trần Trung,bornIn,Q1858,Hà Nội,1924.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q136500416,Lê Hoàng,bornIn,Q10826052,Thượng Cát,1913.0,,,,,historical_figures.csv,,,,True,True
Q137686115,Nguyễn Khắc Huỳnh,bornIn,Q185682,Liên bang Đông Dương,1928.0,21.033333333333,105.85,21.033333333333,105.85,historical_figures.csv,,,,True,True
Q136531979,Nam Cường,bornIn,Q185682,Liên bang Đông Dương,1934.0,21.033333333333,105.85,21.033333333333,105.85,historical_figures.csv,,,,True,True
Q137163554,Lương Kim Liên,bornIn,Q26575,Thái Nguyên,1975.0,21.666666666667,105.83333333333,21.666666666667,105.83333333333,historical_figures.csv,,,,True,True
Q137711574,Quốc Khánh,bornIn,Q1858,Hà Nội,1979.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q136673270,Ngô Điền,bornIn,Q25282,Đà Nẵng,1921.0,16.069444444444,108.20972222222,16.069444444444,108.20972222222,historical_figures.csv,,,,True,True
Q136135777,Đinh Thái Thụy,bornIn,Q800199,Thái Thụy,1981.0,20.56057,106.567409,20.56057,106.567409,historical_figures.csv,,,,True,True
Q136686816,Đặng Hoàng Long,bornIn,Q10829938,Trực Thái,1967.0,20.186666666667,106.22277777778,20.186666666667,106.22277777778,historical_figures.csv,,,,True,True
Q136673236,Lê Hợi,bornIn,Q185682,Liên bang Đông Dương,1947.0,21.033333333333,105.85,21.033333333333,105.85,historical_figures.csv,,,,True,True
Q137606589,Vương Bình,bornIn,Q33366,Bến Tre,1996.0,10.166666666667,106.5,10.166666666667,106.5,historical_figures.csv,,,,True,True
Q136588586,Mai Cát Vi,bornIn,Q1854,Thành phố Hồ Chí Minh,2009.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q136174962,Thùy Linh,bornIn,Q1858,Hà Nội,1987.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q136681904,Khương Đức Thuận,bornIn,Q1858,Hà Nội,1953.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q136454866,Nguyễn Đăng Chương,bornIn,Q36900,Ninh Bình,1964.0,20.25,105.83333333333,20.25,105.83333333333,historical_figures.csv,,,,True,True
Q137697533,Nguyễn Tường Lâm,bornIn,Q10751795,Cát Bi,1984.0,20.825,106.70944444444,20.825,106.70944444444,historical_figures.csv,,,,True,True
Q136531979,Nam Cường,bornIn,Q33408,Bắc Ninh,1934.0,21.1,106.1,21.1,106.1,historical_figures.csv,,,,True,True
Q136307696,Neko Lê,bornIn,Q3573,Rostov,1990.0,47.866666666667,41.183333333333,47.866666666667,41.183333333333,historical_figures.csv,,,,False,False
Q137272844,Lê Thị Tuyết,bornIn,Q36725,Phú Yên,2004.0,13.166666666667,109.16666666667,13.166666666667,109.16666666667,historical_figures.csv,,,,True,True
Q137685748,Thanh Hiền,bornIn,Q2226906,Lục Ngạn,1980.0,21.437222222222,106.65833333333,21.437222222222,106.65833333333,historical_figures.csv,,,,True,True
Q136868234,Thùy Liên,bornIn,Q1858,Hà Nội,1969.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q137645035,Nguyễn Hải Yến,bornIn,Q33396,Quảng Ninh,1988.0,21.25,107.33333333333,21.25,107.33333333333,historical_figures.csv,,,,True,True
Q136511499,An Như Sơn,bornIn,Q185682,Liên bang Đông Dương,1931.0,21.033333333333,105.85,21.033333333333,105.85,historical_figures.csv,,,,True,True
Q137730833,Trần Xuân Độ,bornIn,Q36413,Hà Nam,1894.0,20.533333333333,105.96666666667,20.533333333333,105.96666666667,historical_figures.csv,,,,True,True
Q136511499,An Như Sơn,bornIn,Q10761424,Gia Định,1931.0,,,,,historical_figures.csv,,,,True,True
Q137643438,Trần Viết Tiến,bornIn,Q33381,Bắc Ninh,1968.0,21.18608,106.07631,21.18608,106.07631,historical_figures.csv,,,,True,True
Q137758863,Vũ Thanh Vân,bornIn,Q1858,Hà Nội,1996.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q136434361,Phan Hiền,bornIn,Q72818,Hải Phòng,1922.0,20.8,106.66666666667,20.8,106.66666666667,historical_figures.csv,,,,True,True
Q137832696,Lê Quang Chánh,bornIn,Q185682,Liên bang Đông Dương,1924.0,21.033333333333,105.85,21.033333333333,105.85,historical_figures.csv,,,,True,True
Q136713747,Trần Thanh Huy,bornIn,Q1854,Thành phố Hồ Chí Minh,1990.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q136539933,Hoàng Phi,bornIn,Q33369,Khánh Hòa,1989.0,12.333333333333,109.0,12.333333333333,109.0,historical_figures.csv,,,,True,True
Q136500387,Trần Trung,bornIn,Q10752644,Cổ Loa,1924.0,21.12,105.87,21.12,105.87,historical_figures.csv,,,,True,True
Q135473829,Phan Ngọc,bornIn,Q33304,Quảng Ngãi,1936.0,15.0,108.66666666667,15.0,108.66666666667,historical_figures.csv,,,,True,True
Q134547111,Vương Khánh Luông,bornIn,Q869,Thái Lan,1955.0,14.0,101.0,14.0,101.0,historical_figures.csv,,,,False,False
Q134618241,Minh Chuyên,bornIn,Q36413,Hà Nam,1986.0,20.533333333333,105.96666666667,20.533333333333,105.96666666667,historical_figures.csv,,,,True,True
Q134608825,Bùi Thị Trường,bornIn,Q10796729,Mỹ Hòa,1917.0,10.023888888889,105.82777777778,10.023888888889,105.82777777778,historical_figures.csv,,,,True,True
Q134878544,Phạm Bá Hiền,bornIn,Q10789959,Mai Phụ,1972.0,18.423055555556,105.89,18.423055555556,105.89,historical_figures.csv,,,,True,True
Q134531408,Phạm Ngọc Hùng,bornIn,Q10798774,Nghĩa Lâm,1948.0,20.023055555556,106.14388888889,20.023055555556,106.14388888889,historical_figures.csv,,,,True,True
Q134488467,Hồ Minh Mẫn,bornIn,Q5017492,Cái Răng,1929.0,9.9991666666667,105.78222222222,9.9991666666667,105.78222222222,historical_figures.csv,,,,True,True
Q135427546,Isabelle Müller,bornIn,Q288,Tours,1964.0,47.392777777778,0.68833333333333,47.392777777778,0.68833333333333,historical_figures.csv,,,,False,False
Q135196469,Trần Hùng,bornIn,Q30923257,Nghĩa Lộ,1988.0,21.564444444444,104.54805555556,21.564444444444,104.54805555556,historical_figures.csv,,,,True,True
Q134519983,Nguyễn Văn Trung,bornIn,Q3710806,Châu Thành,1924.0,10.301425,106.358132,10.301425,106.358132,historical_figures.csv,,,,True,True
Q135550354,Nguyễn Mạnh Hùng,bornIn,Q36512,Thanh Hóa,1952.0,20.0,105.5,20.0,105.5,historical_figures.csv,,,,True,True
Q134301874,Huỳnh Minh Thảo,bornIn,Q1854,Thành phố Hồ Chí Minh,1983.0,10.775555555556,106.70194444444,10.775555555556,106.70194444444,historical_figures.csv,,,,True,True
Q134516548,Vicoi,bornIn,Q881,Việt Nam,2003.0,16.0,108.0,16.0,108.0,historical_figures.csv,,,,True,True
Q134604115,Nguyễn Văn Vực,bornIn,Q6405298,Kiến Xương,1909.0,20.389913,106.443014,20.389913,106.443014,historical_figures.csv,,,,True,True
Q134608313,Trần Văn Độ,bornIn,Q36681,Thái Bình,1955.0,20.5,106.33333333333,20.5,106.33333333333,historical_figures.csv,,,,True,True
Q134516641,Lê Thị Diệu Muội,bornIn,Q10828150,Triệu An,1922.0,16.883333333333,107.19111111111,16.883333333333,107.19111111111,historical_figures.csv,,,,True,True
Q134531465,Nguyễn Đức Tuân,bornIn,Q36354,Hải Dương,1997.0,20.939855,106.330858,20.939855,106.330858,historical_figures.csv,,,,True,True
Q134591877,Phạm Trung Mưu,bornIn,Q10798769,Nghĩa Kỳ,1910.0,15.11111111,108.7358333,15.11111111,108.7358333,historical_figures.csv,,,,True,True
Q134484767,Bùi Thị Thanh Vân,bornIn,Q2052825,Sông Cầu,1929.0,13.454222222222,109.22093055556,13.454222222222,109.22093055556,historical_figures.csv,,,,True,True
Q135441184,Phạm Tiến Dũng,bornIn,Q10797097,Nam Lợi,1984.0,20.301388888889,106.23416666667,20.301388888889,106.23416666667,historical_figures.csv,,,,True,True
Q134439962,Lê Phương Thảo,bornIn,Q36354,Hải Dương,1997.0,20.939855,106.330858,20.939855,106.330858,historical_figures.csv,,,,True,True
Q134301802,Thắng,bornIn,Q1858,Hà Nội,1995.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q134350007,Đỗ Văn Rụ,bornIn,Q36681,Thái Bình,1948.0,20.5,106.33333333333,20.5,106.33333333333,historical_figures.csv,,,,True,True
Q134403659,Lê Thu Hằng,bornIn,Q7022345,Nghĩa Lộ,1980.0,21.575833333333,104.51916666667,21.575833333333,104.51916666667,historical_figures.csv,,,,True,True
Q134721765,Trung Ruồi,bornIn,Q1858,Hà Nội,1993.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q134519983,Nguyễn Văn Trung,bornIn,Q33366,Bến Tre,1924.0,10.166666666667,106.5,10.166666666667,106.5,historical_figures.csv,,,,True,True
Q134955387,Thiều Bảo Trâm,bornIn,Q36512,Thanh Hóa,1994.0,20.0,105.5,20.0,105.5,historical_figures.csv,,,,True,True
Q134398607,Huỳnh Thới An,bornIn,Q6382055,Kế Sách,1967.0,9.833,105.917,9.833,105.917,historical_figures.csv,,,,True,True
Q135417867,Võ Thái Bảo,bornIn,Q3020133,Long Phú,1921.0,10.77389,105.22528,10.77389,105.22528,historical_figures.csv,,,,True,True
Q135107983,Hà Trúc Linh,bornIn,Q36725,Phú Yên,2004.0,13.166666666667,109.16666666667,13.166666666667,109.16666666667,historical_figures.csv,,,,True,True
Q135551852,Ngô Đặng Cường,bornIn,Q1858,Hà Nội,1949.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q135232393,Hồ Trọng Tuấn,bornIn,Q7273055,Quỳnh Lưu,1973.0,19.167,105.667,19.167,105.667,historical_figures.csv,,,,True,True
Q135474820,Chu Mạnh Chấn,bornIn,Q5370376,Thạch Thất,1932.0,21.029166666667,105.57083333333,21.029166666667,105.57083333333,historical_figures.csv,,,,True,True
Q135420887,Lưu Xuân Thư,bornIn,Q1858,Hà Nội,1932.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q135216849,Lương Thùy Linh,bornIn,Q16481477,Vũ Thư,1983.0,20.434722222222,106.28611111111,20.434722222222,106.28611111111,historical_figures.csv,,,,True,True
Q134578072,Vương Khánh Hồng,bornIn,Q869,Thái Lan,1944.0,14.0,101.0,14.0,101.0,historical_figures.csv,,,,False,False
Q135551880,Nguyễn Đông Sương,bornIn,Q10842412,Đức Phong,1947.0,14.930555555556,108.92027777778,14.930555555556,108.92027777778,historical_figures.csv,,,,True,True
Q134963491,Lê Thụy,bornIn,Q1858,Hà Nội,1959.0,21.0245,105.84117,21.0245,105.84117,historical_figures.csv,,,,True,True
Q134452852,Võ Thị Lớ,bornIn,Q5574736,Gò Công Đông,1949.0,10.36784,106.74592,10.36784,106.74592,historical_figures.csv,,,,True,True
Q135190394,Võ Thị Mỹ Tiên,bornIn,Q10801028,Nhơn Hòa Lập,2005.0,10.64583333,105.9227778,10.64583333,105.9227778,historical_figures.csv,,,,True,True
Q134488596,Trần Quang Tùy,bornIn,Q10797138,Nam Thanh,1928.0,20.31111111,106.2441667,20.31111111,106.2441667,historical_figures.csv,,,,True,True
